                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    156,                0.44069,                0.37969,                0.85151,                0.99503,                      1,                  0.995,                0.92918,                0.39167,                0.26252,                0.76698,             0.00099327,             0.00099327,             0.00099327
                    157,                0.44345,                0.38125,                 0.8481,                0.99482,                      1,                  0.995,                0.92489,                0.41216,                0.26399,                0.76922,             0.00099044,             0.00099044,             0.00099044
                    158,                0.44195,                0.36875,                0.84259,                0.99449,                      1,                  0.995,                0.90842,                0.41766,                0.28251,                0.76909,             0.00098761,             0.00098761,             0.00098761
                    159,                0.46369,                0.39564,                0.87157,                0.99296,                      1,                  0.995,                0.92184,                0.41297,                0.27397,                0.76876,             0.00098478,             0.00098478,             0.00098478
                    160,                0.45983,                 0.3843,                0.85504,                 0.9924,                      1,                  0.995,                0.92386,                0.40895,                0.26742,                0.76775,             0.00098195,             0.00098195,             0.00098195
                    161,                0.42937,                0.37674,                0.85071,                0.99215,                      1,                  0.995,                0.91148,                0.41269,                0.26149,                0.76645,             0.00097912,             0.00097912,             0.00097912
                    162,                0.45634,                0.38675,                0.87962,                0.99273,                      1,                  0.995,                0.90649,                  0.429,                0.27369,                 0.7679,             0.00097629,             0.00097629,             0.00097629
                    163,                0.49655,                0.40166,                0.87831,                0.99341,                      1,                  0.995,                0.92573,                0.41868,                0.26675,                0.76619,             0.00097346,             0.00097346,             0.00097346
                    164,                0.46768,                0.39608,                0.84827,                0.99306,                      1,                  0.995,                0.93178,                0.38924,                0.25025,                0.76104,             0.00097063,             0.00097063,             0.00097063
                    165,                0.45303,                0.37701,                0.86328,                0.99312,                      1,                  0.995,                0.93088,                0.38298,                0.24657,                0.76067,              0.0009678,              0.0009678,              0.0009678
                    166,                0.42608,                0.37411,                0.84863,                0.99385,                      1,                  0.995,                0.93106,                0.38333,                0.26032,                0.76181,             0.00096498,             0.00096498,             0.00096498
                    167,                0.42282,                0.38781,                0.85537,                0.99453,                      1,                  0.995,                0.91902,                0.40981,                0.27188,                0.76646,             0.00096215,             0.00096215,             0.00096215
                    168,                0.47128,                0.38531,                0.86269,                0.99485,                      1,                  0.995,                0.92338,                0.42366,                0.28654,                0.76888,             0.00095932,             0.00095932,             0.00095932
                    169,                0.45477,                0.37523,                0.85999,                0.99444,                      1,                  0.995,                 0.9272,                0.41231,                0.27669,                0.76642,             0.00095649,             0.00095649,             0.00095649
                    170,                 0.4345,                0.37594,                0.84682,                0.99407,                      1,                  0.995,                0.92301,                0.41573,                0.27392,                 0.7669,             0.00095366,             0.00095366,             0.00095366
                    171,                0.45972,                 0.3893,                0.84462,                0.99401,                      1,                  0.995,                0.92512,                 0.4227,                 0.2606,                0.76663,             0.00095083,             0.00095083,             0.00095083
                    172,                0.42267,                0.36359,                0.84364,                0.99364,                      1,                  0.995,                0.90698,                0.44876,                0.26688,                0.77249,               0.000948,               0.000948,               0.000948
                    173,                0.45824,                0.37154,                0.86345,                0.99356,                      1,                  0.995,                  0.907,                0.45292,                 0.2827,                0.77291,             0.00094517,             0.00094517,             0.00094517
                    174,                  0.451,                0.37769,                0.85258,                0.99383,                      1,                  0.995,                0.91744,                0.39975,                0.27588,                0.76328,             0.00094234,             0.00094234,             0.00094234
                    175,                0.43888,                0.37359,                0.85104,                0.99429,                      1,                  0.995,                 0.9293,                0.36862,                0.26123,                0.76026,             0.00093951,             0.00093951,             0.00093951
                    176,                 0.4338,                0.36702,                 0.8414,                 0.9948,                      1,                  0.995,                0.91989,                0.38399,                0.24694,                0.76176,             0.00093668,             0.00093668,             0.00093668
                    177,                0.50193,                0.38403,                0.88642,                0.99322,                      1,                  0.995,                0.91926,                0.39789,                0.24873,                0.76393,             0.00093385,             0.00093385,             0.00093385
                    178,                0.43839,                0.36624,                0.86457,                0.99244,                      1,                  0.995,                0.91045,                0.42383,                0.26448,                0.76837,             0.00093102,             0.00093102,             0.00093102
                    179,                0.46689,                0.37515,                  0.871,                0.99219,                      1,                  0.995,                0.91095,                0.42383,                0.25735,                0.76688,             0.00092819,             0.00092819,             0.00092819
                    180,                0.45681,                0.37353,                 0.8564,                0.99251,                      1,                  0.995,                0.93522,                 0.3804,                0.23639,                0.75891,             0.00092536,             0.00092536,             0.00092536
                    181,                 0.4535,                0.36572,                0.85592,                0.99374,                      1,                  0.995,                0.94168,                0.35524,                0.22651,                 0.7555,             0.00092253,             0.00092253,             0.00092253
                    182,                0.43952,                0.36943,                0.84903,                0.99422,                      1,                  0.995,                0.95355,                0.36996,                0.23613,                0.75948,              0.0009197,              0.0009197,              0.0009197
                    183,                0.44771,                0.36473,                0.84473,                0.99394,                      1,                  0.995,                0.94844,                0.37516,                 0.2404,                0.76031,             0.00091687,             0.00091687,             0.00091687
                    184,                0.43641,                0.35964,                0.85789,                0.99209,                      1,                  0.995,                0.93022,                 0.4088,                0.25521,                0.76532,             0.00091405,             0.00091405,             0.00091405
                    185,                0.42505,                0.35879,                0.85163,                0.99176,                      1,                  0.995,                0.91853,                0.45131,                0.26789,                0.77193,             0.00091122,             0.00091122,             0.00091122
                    186,                0.43775,                0.34572,                0.84376,                0.99306,                      1,                  0.995,                0.92281,                0.45113,                0.26367,                0.77049,             0.00090839,             0.00090839,             0.00090839
                    187,                0.40956,                0.35029,                0.83337,                0.99407,                      1,                  0.995,                0.91301,                 0.4303,                 0.2552,                0.76589,             0.00090556,             0.00090556,             0.00090556
                    188,                 0.4347,                0.36942,                0.85239,                0.99466,                      1,                  0.995,                0.90138,                 0.4426,                0.26037,                0.77054,             0.00090273,             0.00090273,             0.00090273
                    189,                0.42679,                0.36065,                0.85307,                0.99496,                      1,                  0.995,                0.91204,                0.43377,                0.26085,                0.77077,              0.0008999,              0.0008999,              0.0008999
                    190,                0.39451,                0.33287,                0.83154,                0.99512,                      1,                  0.995,                0.92016,                0.41325,                 0.2523,                0.76763,             0.00089707,             0.00089707,             0.00089707
                    191,                0.42474,                 0.3575,                0.86494,                0.99479,                      1,                  0.995,                 0.9355,                0.39828,                0.25048,                0.76327,             0.00089424,             0.00089424,             0.00089424
                    192,                0.40614,                0.33677,                0.85379,                0.99444,                      1,                  0.995,                0.93211,                0.38458,                 0.2468,                0.76007,             0.00089141,             0.00089141,             0.00089141
                    193,                0.42581,                0.35413,                0.84505,                0.99289,                      1,                  0.995,                0.93574,                0.37773,                0.23172,                0.75811,             0.00088858,             0.00088858,             0.00088858
                    194,                0.41414,                0.34517,                 0.8457,                0.99262,                      1,                  0.995,                0.93066,                0.38339,                0.23471,                0.75997,             0.00088575,             0.00088575,             0.00088575
                    195,                0.44077,                0.35946,                0.84866,                0.99308,                      1,                  0.995,                 0.9225,                0.39448,                 0.2447,                0.76121,             0.00088292,             0.00088292,             0.00088292
                    196,                0.41372,                0.33595,                0.85587,                0.99411,                      1,                  0.995,                0.93151,                0.39752,                0.24785,                0.76212,             0.00088009,             0.00088009,             0.00088009
                    197,                0.40153,                0.35446,                 0.8481,                0.99464,                      1,                  0.995,                0.91792,                 0.4098,                0.25456,                0.76468,             0.00087726,             0.00087726,             0.00087726
                    198,                 0.4247,                0.33781,                0.82921,                0.99372,                      1,                  0.995,                0.92847,                0.38942,                  0.245,                0.76247,             0.00087443,             0.00087443,             0.00087443
                    199,                0.44169,                0.35677,                 0.8724,                0.99422,                      1,                  0.995,                0.93693,                0.35596,                0.23683,                0.75869,              0.0008716,              0.0008716,              0.0008716
                    200,                0.41574,                0.33459,                0.85363,                0.99367,                      1,                  0.995,                0.93565,                0.36562,                0.23771,                0.76214,             0.00086877,             0.00086877,             0.00086877
                    201,                0.41096,                0.33793,                0.84148,                0.99373,                      1,                  0.995,                0.92541,                0.39642,                0.24467,                0.76749,             0.00086595,             0.00086595,             0.00086595
                    202,                0.39747,                 0.3346,                 0.8252,                0.99438,                      1,                  0.995,                 0.9315,                0.39601,                0.24556,                 0.7664,             0.00086312,             0.00086312,             0.00086312
                    203,                0.41158,                0.34223,                0.85127,                0.99443,                      1,                  0.995,                0.94326,                0.36486,                0.23622,                0.75857,             0.00086029,             0.00086029,             0.00086029
                    204,                0.42574,                0.33761,                0.84532,                0.99422,                      1,                  0.995,                0.94222,                0.34765,                0.22907,                0.75507,             0.00085746,             0.00085746,             0.00085746
                    205,                0.40919,                0.33568,                0.84086,                0.99442,                      1,                  0.995,                0.93602,                0.37836,                0.22495,                 0.7607,             0.00085463,             0.00085463,             0.00085463
                    206,                0.40464,                0.34006,                0.84619,                0.99455,                      1,                  0.995,                0.92921,                0.40384,                0.23091,                0.76688,              0.0008518,              0.0008518,              0.0008518
                    207,                0.43539,                0.34227,                0.85071,                0.99501,                      1,                  0.995,                0.93393,                0.39671,                 0.2394,                0.76386,             0.00084897,             0.00084897,             0.00084897
                    208,                0.42094,                0.35989,                0.86619,                0.99433,                      1,                  0.995,                 0.9208,                0.40393,                0.23495,                0.76278,             0.00084614,             0.00084614,             0.00084614
                    209,                0.41727,                0.34156,                0.83328,                0.99356,                      1,                  0.995,                0.91857,                0.40615,                0.24052,                0.76353,             0.00084331,             0.00084331,             0.00084331
                    210,                0.41259,                0.33843,                0.83531,                0.99326,                      1,                  0.995,                0.93358,                0.39539,                 0.2393,                0.76212,             0.00084048,             0.00084048,             0.00084048
                    211,                0.40223,                0.32688,                0.85157,                0.99232,                      1,                  0.995,                0.93342,                0.39659,                0.23557,                0.76363,             0.00083765,             0.00083765,             0.00083765
                    212,                0.43054,                0.34725,                0.86395,                0.99293,                      1,                  0.995,                0.93528,                0.41041,                0.23391,                0.76695,             0.00083482,             0.00083482,             0.00083482
                    213,                 0.4121,                0.34637,                0.83806,                0.99347,                      1,                  0.995,                0.92826,                0.41605,                0.23809,                0.76864,             0.00083199,             0.00083199,             0.00083199
                    214,                0.42822,                0.34344,                0.85923,                0.99453,                      1,                  0.995,                0.93879,                0.41519,                 0.2421,                0.76885,             0.00082916,             0.00082916,             0.00082916
                    215,                0.40769,                0.33301,                0.85239,                 0.9944,                      1,                  0.995,                0.92872,                0.40516,                0.24145,                0.76696,             0.00082633,             0.00082633,             0.00082633
                    216,                0.42362,                0.33149,                0.84947,                0.99405,                      1,                  0.995,                0.93686,                0.38684,                0.24347,                0.76305,              0.0008235,              0.0008235,              0.0008235
                    217,                0.38673,                0.33386,                0.83142,                0.99359,                      1,                  0.995,                0.93415,                0.38463,                0.24421,                0.76222,             0.00082067,             0.00082067,             0.00082067
                    218,                0.45219,                0.35889,                0.86124,                0.99311,                      1,                  0.995,                0.93184,                 0.3921,                0.24305,                0.76414,             0.00081785,             0.00081785,             0.00081785
                    219,                0.40924,                0.33387,                0.83922,                0.99382,                      1,                  0.995,                0.93901,                0.39326,                0.24002,                0.76518,             0.00081502,             0.00081502,             0.00081502
                    220,                0.42313,                0.34353,                0.85562,                0.99385,                      1,                  0.995,                0.93854,                0.39201,                0.23579,                0.76356,             0.00081219,             0.00081219,             0.00081219
                    221,                 0.3854,                 0.3204,                0.84858,                0.99279,                      1,                  0.995,                0.94113,                0.39128,                 0.2352,                0.76167,             0.00080936,             0.00080936,             0.00080936
                    222,                0.41312,                 0.3341,                0.83563,                0.99182,                      1,                  0.995,                0.93905,                 0.3982,                0.23937,                0.76236,             0.00080653,             0.00080653,             0.00080653
                    223,                0.42908,                0.34699,                0.86078,                0.99114,                      1,                  0.995,                0.93641,                0.40222,                0.24533,                 0.7647,              0.0008037,              0.0008037,              0.0008037
                    224,                0.39446,                0.33411,                0.84137,                0.99057,                      1,                  0.995,                0.93671,                0.41075,                0.24996,                0.76674,             0.00080087,             0.00080087,             0.00080087
                    225,                0.39076,                0.32471,                0.84509,                0.99031,                      1,                  0.995,                0.93462,                0.41381,                0.24611,                0.76798,             0.00079804,             0.00079804,             0.00079804
                    226,                0.38835,                0.31856,                0.83941,                0.99089,                      1,                  0.995,                0.92331,                0.41387,                0.25506,                0.76899,             0.00079521,             0.00079521,             0.00079521
                    227,                0.41772,                0.34648,                 0.8434,                0.99175,                      1,                  0.995,                 0.9248,                0.40998,                0.25468,                0.76889,             0.00079238,             0.00079238,             0.00079238
                    228,                0.39961,                0.33501,                 0.8424,                0.99242,                      1,                  0.995,                0.92809,                 0.4043,                0.23754,                0.76888,             0.00078955,             0.00078955,             0.00078955
                    229,                0.40495,                0.33326,                0.83347,                0.99261,                      1,                  0.995,                0.93342,                0.41171,                0.23197,                0.77069,             0.00078672,             0.00078672,             0.00078672
                    230,                0.40167,                 0.3234,                0.85798,                0.99298,                      1,                  0.995,                0.92496,                 0.4256,                0.23919,                 0.7738,             0.00078389,             0.00078389,             0.00078389
                    231,                0.39403,                0.32286,                0.84064,                0.99296,                      1,                  0.995,                0.92538,                0.42469,                0.23542,                0.77499,             0.00078106,             0.00078106,             0.00078106
                    232,                0.38206,                0.32157,                0.83256,                0.99319,                      1,                  0.995,                0.92399,                0.40654,                0.22886,                0.77175,             0.00077823,             0.00077823,             0.00077823
